time,yaw,pitch,roll,omega_yaw,omega_pitch,omega_roll
0.2416666666666666,-22.1899642454288,10.535982737820474,1.0634382977861565,,,
0.2458333333333333,-20.84215550506303,12.364519923037207,1.6296311441320626,323.474097687784,438.84892445201507,135.88628312301708
0.25,-19.553866314225605,14.119363363595925,2.173106709861874,309.18940580097893,421.1624257340877,130.43413577515346
0.2541666666666666,-18.379825599511516,15.735004254872791,2.674102273071383,281.7697715313869,387.7538139064545,120.23893517028417
0.2583333333333333,-17.364784964613484,17.157579062681677,3.116178438805532,243.6097523755244,341.4179538741292,106.09827977619467
0.2625,-16.540238227845144,18.34856900820924,3.487359036807795,197.89121682439975,285.8375869266121,89.08334352054239
0.2666666666666666,-15.922783342403374,19.28662721068881,3.7807996901379455,148.18917250602732,225.13396859510078,70.42575679923749
0.2708333333333333,-15.514148200632851,19.967590442878205,3.99494941305998,98.0724340249245,163.43117572545322,51.39593350128748
0.275,-15.30266935082738,20.402962736372363,4.13323347073885,50.75492395331274,104.48935043859689,33.18817384292863
0.2791666666666667,-15.265853847345277,20.61727275933845,4.203332975963352,8.835720835705164,51.4344055118615,16.823881253880362
0.2833333333333333,-15.373581917193905,20.644729287595016,4.216165949585969,-25.854736763671248,6.589566781575536,3.0799136694282336
0.2875,-15.591515373384802,20.52556737856792,4.184688588449808,-52.30402948581546,-28.59885816650301,-7.554566672678602
0.2916666666666667,-15.884342669433552,20.302425220472085,4.12263795034622,-70.27855105169951,-53.55411794300015,-14.892153144861165
0.2958333333333333,-16.21858957634635,20.01703210062107,4.043331906814679,-80.21925765907277,-68.49434876424483,-19.03345044757014
0.3,-16.564827812927536,19.70742356033149,3.958630778519257,-83.09717677948389,-74.3060496694987,-20.32827079090113
0.3041666666666666,-16.89920276921479,19.405832671758816,3.8781457830046016,-80.24998950894194,-72.38181325744259,-19.316398923517298
0.3083333333333333,-17.20426991734714,19.137340769480566,3.808750254202756,-73.21611555176375,-64.43805654677925,-16.654926912442974
0.3125,-17.46918302092274,18.91930935638911,3.7544132622096384,-63.57914485814286,-52.32753914194893,-13.040878078348094
0.3166666666666666,-17.689321813224225,18.76155455932552,3.7163384094248615,-52.833310152357775,-37.86115129526202,-9.137964668346624
0.3208333333333333,-17.865481365065573,18.667162114787665,3.693358281785012,-42.278292441923085,-22.6541866890853,-5.5152306335637915
0.325,-18.002764258830762,18.633777593537623,3.6825095638303256,-32.94789450364501,-8.012285100010025,-2.603692309124749
0.3291666666666666,-18.109317591578364,18.655156948824757,3.679698501110413,-25.572799859424865,5.131045268911493,-0.6746550527790632
0.3333333333333333,-18.19504320926557,18.722744567024176,3.680365826132242,-20.574148244930168,16.221028367861106,0.16015800523895352
