$WAX9,33:59.6,44,66.68158,-0.986328,-0.032227,0.039063,0.49,0.07,-0.07,-110.800003,124.800003,190.800003
$WAX9,33:59.6,45,66.691589,-0.983398,-0.029297,0.040039,0.28,0.21,-0.07,-110.599998,124.300003,190.600006
$WAX9,33:59.6,46,66.701599,-0.998047,-0.003906,0.06543,0.07,0.84,-0.91,-110.200005,124.5,191.699997
$WAX9,33:59.6,47,66.711578,-0.994141,0.05957,0.118164,0.56,0.21,-0.56,-111.099998,125.099998,189.600006
$WAX9,33:59.6,48,66.721588,-1.000977,-0.011719,0.026367,1.82,-2.31,-0.35,-111.099998,124.5,189.600006
$WAX9,33:59.8,49,66.731598,-0.946289,0.037109,0.020508,3.43,-11.2,-2.38,-111.099998,124.5,189.600006
$WAX9,33:59.8,50,66.741608,-0.897461,0.02832,0.035156,5.25,-10.01,-0.42,-110.900002,124.300003,191.600006
$WAX9,33:59.8,51,66.751587,-1.097656,-0.049805,-0.0625,7.56,-7.84,-1.61,-110.599998,124.800003,189.400009
$WAX9,33:59.8,52,66.761597,-1.112305,-0.052734,0.177734,4.41,-10.43,1.89,-110.300003,125,190.300003
$WAX9,33:59.8,53,66.771606,-1.066406,-0.015625,0.117188,3.36,-9.66,-3.01,-109.700005,124.800003,189.199997
$WAX9,33:59.8,54,66.781586,-1.199219,-0.021484,0.09375,3.36,-9.66,-9.45,-109.700005,124.800003,189.199997
$WAX9,33:59.8,55,66.791595,-1.266602,-0.027344,0.128906,15.05,2.38,-15.33,-110.300003,125.400002,190.199997
$WAX9,33:59.8,56,66.801605,-1.238281,-0.009766,0.146484,15.190001,7.49,-15.68,-110.099998,125.5,189.199997
$WAX9,33:59.8,57,66.811584,-1.174805,-0.018555,0.117188,15.89,14.49,-15.61,-110.800003,125,190.699997
$WAX9,33:59.8,58,66.821594,-1.144531,-0.021484,0.09375,17.92,19.460001,-16.799999,-111.700005,125,190.699997
$WAX9,33:59.8,59,66.831604,-1.099609,-0.007813,0.085938,17.85,20.299999,-15.4,-110.700005,125.200005,190.800003
$WAX9,33:59.8,60,66.841583,-0.995117,-0.03418,0.074219,17.85,21.42,-12.25,-110.700005,125.200005,190.800003
$WAX9,33:59.8,61,66.851593,-0.885742,-0.121094,0.083008,18.48,21.98,-7.21,-111.800003,125.599998,189.5
$WAX9,33:59.8,62,66.861603,-0.873047,-0.12207,0.09668,18.969999,21.77,6.02,-111.800003,125.5,189.900009
$WAX9,33:59.8,63,66.871582,-0.866211,-0.09375,0.083984,13.51,19.74,27.65,-111.900002,125.700005,189.600006
$WAX9,33:59.8,64,66.881592,-0.831055,-0.117188,0.099609,3.57,13.23,44.869999,-111.800003,124.599998,190
$WAX9,33:59.8,65,66.891602,-0.847656,-0.098633,0.107422,-3.29,6.3,52.080002,-112,124,190.199997
$WAX9,33:59.8,66,66.901581,-0.879883,-0.029297,0.102539,-4.34,1.89,50.189999,-112,124,190.199997
$WAX9,33:59.9,67,66.911591,-0.912109,0.022461,0.09082,-1.4,0,39.970001,-112.400002,124.200005,190.5
$WAX9,33:59.9,68,66.9216,-0.941406,0.022461,0.072266,6.16,-1.19,24.57,-111.700005,123.5,191.400009
$WAX9,33:59.9,69,66.93158,-0.928711,0.00293,0.084961,12.74,-0.7,10.22,-111.5,123.200005,190.699997
$WAX9,34:00.0,70,66.941589,-0.890625,-0.015625,0.098633,17.43,0.56,-1.89,-112.099998,123.700005,189.5
$WAX9,34:00.0,71,66.951599,-0.881836,-0.041992,0.09082,20.790001,0.07,-11.41,-112.099998,123.5,189.100006
$WAX9,34:00.0,72,66.961578,-0.863281,-0.057617,0.079102,22.960001,-1.05,-19.18,-112.099998,123.5,189.100006
$WAX9,34:00.0,73,66.971588,-0.857422,-0.048828,0.076172,23.940001,-2.52,-24.85,-112.099998,123.900002,189.5
$WAX9,34:00.0,74,66.981598,-0.866211,-0.070313,0.074219,23.66,-6.44,-25.549999,-112.300003,124.900002,188.600006
$WAX9,34:00.0,75,66.991608,-0.888672,-0.073242,0.087891,22.26,-12.11,-22.889999,-112.300003,124.300003,188.300003
$WAX9,34:00.0,76,67.001587,-0.984375,-0.079102,0.082031,21,-13.72,-15.26,-112.5,124.700005,188.199997
$WAX9,34:00.0,77,67.011597,-1.061523,-0.146484,0.057617,21.42,-12.32,-5.6,-112.200005,124.599998,187.800003
$WAX9,34:00.0,78,67.021606,-1.069336,-0.183594,0.070313,20.299999,-9.45,-2.66,-112.200005,124.599998,187.800003
$WAX9,34:00.0,79,67.031586,-1.066406,-0.145508,0.085938,16.799999,-4.34,-6.58,-111.800003,125.5,188.600006
$WAX9,34:00.0,80,67.041595,-1.046875,-0.124023,0.095703,13.37,0.84,-9.59,-111.800003,125.099998,188.699997
$WAX9,34:00.0,81,67.051605,-1.004883,-0.115234,0.102539,11.34,2.1,-12.11,-112.5,125.599998,188.900009
$WAX9,34:00.0,82,67.061584,-0.999023,-0.085938,0.102539,9.31,1.19,-12.11,-112.400002,125.300003,189.5
$WAX9,34:00.0,83,67.071594,-0.981445,-0.044922,0.12207,9.24,-1.96,-12.74,-112,125.599998,185.600006
$WAX9,34:00.0,84,67.081604,-1.012695,0,0.146484,10.64,-6.93,-14.42,-112,125.599998,185.600006
$WAX9,34:00.0,85,67.091583,-1.143555,-0.010742,0.12207,11.13,-12.53,-12.04,-112.099998,125.800003,186.800003
$WAX9,34:00.0,86,67.101593,-1.188477,-0.008789,0.113281,13.58,-18.690001,-3.08,-112.5,126.099998,187.100006
$WAX9,34:00.0,87,67.111603,-1.257813,-0.027344,0.130859,11.9,-17.219999,3.01,-112.599998,126.300003,186.600006
$WAX9,34:00.0,88,67.121582,-1.268555,-0.03418,0.138672,10.15,-9.8,6.51,-112.200005,125.400002,187.100006
$WAX9,34:00.0,89,67.131592,-1.24707,-0.041016,0.139648,6.72,-5.53,14,-112.800003,125.700005,184.800003
$WAX9,34:00.0,90,67.141602,-1.172852,-0.007813,0.15332,4.48,-0.84,15.89,-112.800003,125.700005,184.800003
$WAX9,34:00.2,91,67.151581,-1.115234,0.016602,0.158203,6.79,5.25,6.72,-112.200005,125.700005,185.300003
$WAX9,34:00.2,92,67.161591,-1.057617,0,0.155273,11.41,10.22,-3.99,-112.400002,126,185.100006
$WAX9,34:00.2,93,67.1716,-0.990234,-0.021484,0.149414,14.63,11.62,-10.29,-112.599998,125.800003,186.199997
$WAX9,34:00.2,94,67.18158,-0.9375,-0.047852,0.15918,16.66,13.440001,-16.309999,-112.800003,126.300003,186.800003
$WAX9,34:00.2,95,67.191589,-0.931641,-0.017578,0.151367,16.73,12.53,-19.040001,-113,126,184
$WAX9,34:00.2,96,67.201599,-0.941406,-0.043945,0.138672,17.01,9.52,-15.82,-113,126,184
$WAX9,34:00.2,97,67.211578,-0.972656,-0.066406,0.136719,15.96,7.28,-8.26,-113,127.099998,184.5
$WAX9,34:00.2,98,67.221588,-0.980469,-0.056641,0.121094,12.39,6.23,2.59,-113.099998,125.900002,184.199997
$WAX9,34:00.2,99,67.231598,-0.97168,-0.074219,0.104492,9.17,4.27,9.94,-113.400002,126.400002,185.699997
$WAX9,34:00.2,100,67.241608,-0.919922,-0.05957,0.104492,6.16,4.2,10.71,-113.099998,126.5,185.900009
$WAX9,34:00.2,101,67.251587,-0.889648,-0.042969,0.100586,4.55,4.97,8.26,-113.700005,126.5,185.900009
$WAX9,34:00.2,102,67.261597,-0.893555,-0.033203,0.073242,4.76,2.94,4.34,-113.700005,126.5,185.900009
$WAX9,34:00.2,103,67.271606,-0.889648,-0.03418,0.058594,4.62,-1.4,-0.35,-113.200005,127.200005,184.699997
$WAX9,34:00.2,104,67.281586,-0.873047,-0.051758,0.045898,5.18,-4.9,-1.82,-113.5,127.099998,186.199997
$WAX9,34:00.2,105,67.291595,-0.854492,-0.086914,0.051758,6.58,-8.12,0.84,-113.099998,126.700005,185
$WAX9,34:00.2,106,67.301605,-0.853516,-0.131836,0.045898,7.07,-12.11,2.66,-113.599998,126.800003,184.5
$WAX9,34:00.2,107,67.311584,-0.887695,-0.149414,0.020508,2.59,-19.67,0.42,-113.900002,126.900002,185.400009
$WAX9,34:00.2,108,67.321594,-0.915039,-0.135742,0.012695,-2.45,-22.190001,0.77,-113.900002,126.900002,185.400009
$WAX9,34:00.2,109,67.331604,-0.932617,-0.125,0.000977,-8.61,-21.700001,2.52,-113.700005,126.900002,184.199997
$WAX9,34:00.2,110,67.341583,-0.938477,-0.075195,-0.009766,-14.77,-21,5.95,-113.300003,127.200005,184.699997
$WAX9,34:00.2,111,67.351593,-0.917969,-0.045898,-0.010742,-19.74,-19.6,9.1,-113,127,183.400009
$WAX9,34:00.2,112,67.361603,-0.891602,-0.018555,-0.013672,-23.52,-17.99,9.94,-113.099998,126.900002,183.600006
$WAX9,34:00.4,113,67.371582,-0.868164,0.015625,-0.018555,-23.59,-16.870001,9.87,-113,126.900002,182.699997
$WAX9,34:00.4,114,67.381592,-0.871094,-0.00293,-0.021484,-21.98,-18.129999,8.54,-113,126.900002,182.699997
$WAX9,34:00.4,115,67.391602,-0.84082,-0.030273,-0.03125,-19.389999,-19.040001,5.81,-112.700005,126.599998,183
$WAX9,34:00.4,116,67.401581,-0.873047,-0.006836,-0.025391,-18.83,-20.16,4.34,-112.400002,126.300003,184.699997
