time,yaw,pitch,roll,omega_yaw,omega_pitch,omega_roll
0.1958333333333333,6.355998070031433,-7.235444902529927,-5.560851878780239,11.678977251024023,-11.355676556300654,3.1716718706742286
0.2,6.401829336504052,-7.281031245223753,-5.540750782883603,10.999503953428622,-10.940722246518,4.8242630151925665
0.2041666666666666,6.4439659292141815,-7.322953197599443,-5.514339904741706,10.112782250431167,-10.061268570165709,6.338610754055445
0.2083333333333333,6.481519700039929,-7.359445758326108,-5.4821961931999805,9.012904998179295,-8.75821457439959,7.714490770014113
0.2125,6.513606873199583,-7.388942765322717,-5.444890171250244,7.700921558316973,-7.07928167918624,8.953445267936628
0.2166666666666666,6.539376397118556,-7.410098834498951,-5.402979521155938,6.184685740553524,-5.077456602296252,10.058556022633624
0.2208333333333333,6.558036433876074,-7.421805152539828,-5.357003809214835,4.4784088218043925,-2.8095163298103367,11.034170865864573
0.225,6.568877916877229,-7.423199517421506,-5.307480502779216,2.6019559202771094,-0.3346475716027409,11.885593544548625
0.2291666666666666,6.571294329349732,-7.413671034200226,-5.254902375317148,0.5799389934006269,2.2868359731070984,12.61875059089654
0.2333333333333333,6.564797129945218,-7.392859876301288,-5.199736326278119,-1.5593278570832882,4.994677895745192,13.23985176936675
0.2375,6.549026553433736,-7.360652544880459,-5.14242356480174,-3.784938362755656,7.72975954099896,13.755062754330993
0.2416666666666666,6.523757795861719,-7.317173105375111,-5.083381025801004,-6.064501817283974,10.435065481283665,14.170209360176644
0.2458333333333333,6.488902810121066,-7.26277092748664,-5.02300381228107,-8.365196577756864,13.056522693232923,14.490531244784135
0.25,6.44450807973191,-7.198005462411944,-4.961668396290487,-10.654735293397303,15.543711617927007,14.720499837739778
0.2541666666666666,6.390748823311511,-7.1236285403848765,-4.8997362684363575,-12.902221540895985,17.850461286496415,14.863710684991355
0.2583333333333333,6.327920129815899,-7.040564600811865,-4.837557709383561,-15.078886438946663,19.935345497522565,14.922854172670977
0.2625,6.2564255469272085,-6.949889236655701,-4.775475370428245,-17.158699893285576,21.762087397479135,14.899761349275803
0.2666666666666666,6.176763647264377,-6.852806451212882,-4.713827389368916,-19.118855919079788,23.299868506276876,14.795515454239132
0.2708333333333333,6.089513083316032,-6.750625038417703,-4.65294982387283,-20.940135347602798,24.523539070842777,14.610615719060505
0.275,5.9953166212468965,-6.644734470562589,-4.593178253987308,-22.60715089659221,25.413736285227237,14.345176772525223
0.2791666666666667,5.89486462897882,-6.536580627298329,-4.534848485529709,-24.108478144338378,25.956922383422473,13.999144429823694
0.2833333333333333,5.788878482566688,-6.427641665228181,-4.478296364373513,-25.436675138911742,26.145350896835446,13.572509077487117
0.2875,5.678094320988146,-6.319404323076722,-4.423856771354684,-26.588198778850252,25.976962116350272,13.06550232451902
0.2916666666666667,5.5632475093779,-6.213340961931308,-4.371861899715738,-27.563234786458906,25.45520667489928,12.478769193346812
0.2958333333333333,5.44505809624637,-6.110887608244724,-4.322638920291273,-28.36545915156746,24.588804884780505,11.813515061871897
0.3,5.32421752037808,-6.01342317027796,-4.276507115050316,-29.00173820838937,23.39146511202307,11.071633257829452
0.3041666666666666,5.201376848965983,-5.922249866790978,-4.233774515005561,-29.481761138903906,21.88159283687598,10.255824010741422
0.3083333333333333,5.077136870416341,-5.838574809365856,-4.194734033240711,-29.817594851913675,20.082013782029282,9.369715623563955
0.3125,4.95204036644731,-5.763492658101545,-4.159659060486209,-30.023160952567157,18.019716303434343,8.417993461080318
0.3166666666666666,4.8265668162993,-5.697969320674023,-4.128798501378622,-30.113652035522957,15.72560098260558,7.406534185821113
0.3208333333333333,4.701129652807341,-5.642826776752488,-4.102371271319709,-30.10491923806973,13.234210541168151,6.342535214139113
0.325,4.57607603775366,-5.598729275628282,-4.080560334164913,-30.012867612883188,10.583400269809541,5.234624917150958
0.3291666666666666,4.451688992701509,-5.566171333420878,-4.063506426484464,-29.852890812516726,7.813906129776942,4.092937843307778
0.3333333333333333,4.328191629986183,-5.545468075199531,-4.051301678323882,-29.6393670516781,4.968781973123364,2.92913955853966
0.3375,4.205753172537783,-5.536748487947323,-4.043983401556761,-29.385229787615682,2.092700940529874,1.7563864241090072
0.3416666666666667,4.084496412829572,-5.539952100249219,-4.041528366625496,-29.1016223299707,-0.76886695245513,0.5892083835036764
0.3458333333333333,3.964506223630432,-5.5548295292983685,-4.043847909239213,-28.797645407793798,-3.5705829717958566,-0.5566902272921956
0.35,3.845838695113783,-5.580947243688074,-4.050784188260312,-28.480206843995852,-6.26825145352941,-1.664706965063593
0.3541666666666667,3.7285304525051024,-5.617696757891104,-4.062107859413069,-28.15397822608298,-8.819883408727078,-2.7176810766617354
0.3583333333333333,3.612607728555381,-5.664308284508323,-4.077517353970424,-27.821453747933596,-11.186766388132671,-3.6982786937652805
0.3625,3.498094826727614,-5.719868638740674,-4.096639873554277,-27.48309643866383,-13.334485015764072,-4.589404700124602
0.3666666666666666,3.38502168794968,-5.783342953456486,-4.119034138530998,-27.13755330670462,-15.233835531795323,-5.374623594413299
0.3708333333333333,3.2734303364002875,-5.853599552496507,-4.144194859091465,-26.781924371853933,-16.861583769604827,-6.038572934512002
0.375,3.16338001420597,-5.929437160286812,-4.171558836980683,-26.412077326635977,-18.201025869673053,-6.56735469341222
0.3791666666666666,3.0549508241087326,-6.009613517516708,-4.200512555515062,-26.02300562333736,-19.242325735175182,-6.9488924482511045
0.3833333333333333,2.948245698828008,-6.092874449153734,-4.230401076577076,-25.609230067373687,-19.982623592886117,-7.173245054883211
0.3875,2.8433905276224194,-6.177982490718981,-4.260538031324973,-25.165241089341,-20.42592997565913,-7.232869139495293
0.3916666666666666,2.7405323123650587,-6.263744283675359,-4.290216460974981,-24.685971661766988,-20.582830309530983,-7.1228231160019595
0.3958333333333333,2.639835306407248,-6.349036055060766,-4.318720235453398,-24.167281429874393,-20.470025132497454,-6.840905874820042
0.4,2.5414752093518262,-6.43282657701855,-4.345335758120147,-23.606423293300924,-20.109725269867997,-6.387725440019603
0.4041666666666667,2.445631638320962,-6.514197059615518,-4.3693636626126695,-23.002457047407507,-19.52891582327247,-5.7666970782055165
0.4083333333333333,2.352479246601172,-6.592357475398974,-4.390130227420232,-22.35657401274964,-18.758499788029535,-4.983975553815032
0.4125,2.262177980490001,-6.6666588628638905,-4.40699827119456,-21.672303866681027,-17.83233299157998,-4.048330505838692
0.4166666666666667,2.1748630307001258,-6.736601234339563,-4.419377333276545,-20.955587949569974,-16.786169154161264,-2.9709748996763774
0.4208333333333333,2.090635045009901,-6.801836839924102,-4.426732973185025,-20.2147165656543,-15.656545340289492,-1.7653535780353322
0.425,2.00955113946671,-6.8621687017857536,-4.428595035136891,-19.460137330365676,-14.479646846796328,-0.4468948684478092
0.4291666666666666,1.9316171898699317,-6.917544509664083,-4.424564729949514,-18.70414790322712,-13.290193890799255,0.9672732449704732
0.4333333333333333,1.8567818061444727,-6.968046157040003,-4.414320400913923,-17.96049209410992,-12.120395370220814,2.4586389685417958
0.4375,1.7849322867626245,-7.013875403837929,-4.39762186590115,-17.243884651643466,-10.999019231502025,4.007648403065605
0.4416666666666666,1.7158927245855422,-7.055336353247119,-4.374313258286138,-16.569494922499977,-9.950627858205818,5.594065827602913
0.4458333333333333,1.6494243122866004,-7.092815582839749,-4.344324317055816,-15.952418951745887,-8.99501510223102,7.197345895277324
0.45,1.5852277995620432,-7.126760839905455,-4.3076701019851775,-15.407163053893571,-8.146861695769294,8.797011616953071
0.4541666666666666,1.5229479880795445,-7.157659194090411,-4.264449140644591,-14.947154755799946,-7.415605004389701,10.373030721740937
0.4583333333333333,1.4621800943234984,-7.186015464903778,-4.214840056477031,-14.584294501450916,-6.805504995207987,11.906180200214349
0.4625,1.4024777482861912,-7.212331645172193,-4.159096777305427,-14.328563048953582,-6.315883264419507,13.378387001184759
0.4666666666666667,1.3433623302056688,-7.237087938739766,-4.097542470761521,-14.187700339325438,-5.941510456217522,14.773033570537475
0.4708333333333333,1.284333297392933,-7.2607259142852145,-4.030562391271964,-14.166967875056656,-5.673114130907726,16.075219077493784
0.475,1.224879136511145,-7.283634148823868,-3.958595854480264,-14.268998611629067,-5.497976289276869,17.271968830008102
0.4791666666666667,1.1644885919847623,-7.306136613956123,-3.882127583215228,-14.493730686331734,-5.400591631741084,18.352385103608455
0.4833333333333333,1.1026618469087852,-7.328483965617372,-3.8016786946075145,-14.838418818234802,-5.363364398699934,19.30773326585151
0.4875,1.038921351666603,-7.350847843385722,-3.717797617172695,-15.297718858123599,-5.367330664403927,20.13145858435644
0.4916666666666666,0.9728220174653338,-7.373318259369832,-3.631051233368284,-15.863840208304858,-5.392899836186393,20.819132113059023
0.4958333333333333,0.9039605385385846,-7.395904125688983,-3.542016529602145,-16.52675494241965,-5.420607916596172,21.368328903873145
0.5,0.8319836743378152,-7.418536891900016,-3.4512729966457365,-17.274447408184493,-5.431863890648092,21.778447909537846
0.5041666666666667,0.7565953826624198,-7.441077125964251,-3.3593959594585883,-18.09319000209496,-5.4096561754163925,22.050488924915655
0.5083333333333333,0.6775627257108124,-7.463323701231961,-3.2669509324493538,-18.967837668385826,-5.339178064250395,22.18680648221636
0.5125,0.5947204784716658,-7.485025087595925,-3.174489004822584,-19.882139337395273,-5.208332727351409,22.190862630424924
0.5166666666666667,0.5079743711357315,-7.505892118267246,-3.082543177294513,-20.819065760623737,-5.00808736111682,22.066998606736295
0.5208333333333334,0.4173029083452199,-7.525611536738491,-2.9916255135171554,-21.76115106972287,-4.732660433098718,21.820239306566023
0.525,0.3227577296464935,-7.543859629314944,-2.902224944093266,-22.69084288769441,-4.379542218348734,21.456136661733506
0.5291666666666667,0.2244624995340401,-7.560315303999141,-2.8148055610911404,-23.590855226988886,-3.9493619242075226,20.980651920510244
0.5333333333333333,0.12261033457419,-7.574672070474391,-2.729805255811132,-24.444519590364127,-3.4456239540599523,20.40007326720218
0.5375,0.0174597938878831,-7.586648502215067,-2.64763457733647,-25.23612976471373,-2.8743436177622175,19.720962833918918
0.5416666666666666,-0.0906705031696999,-7.595996905894605,-2.5686757223044023,-25.951271293820053,-2.2436168830891114,18.950125207696257
0.5458333333333333,-0.2014084973552589,-7.602510053404205,-2.493281602632383,-26.577118604534252,-1.563155402304025,18.09458872128466
0.55,-0.3143363241671428,-7.606025922748649,-2.4217749702039635,-27.102678434851505,-0.8438086426664686,17.16159178282033
0.5541666666666667,-0.4289986730389662,-7.606430448942601,-2.3544476001323456,-27.51896372923772,-0.09708628654848929,16.15856881718836
0.5583333333333333,-0.5449115683240109,-7.603658326462259,-2.2915595462227785,-27.819094868410808,0.6653093952819967,15.093132938296154
0.5625,-0.6615713021914708,-7.5976919505693825,-2.2333384844235398,-27.998336128190466,1.4319302142904229,13.973054831817443
0.5666666666666667,-0.7784632990813926,-7.588558647990607,-2.179979150553657,-28.05407925358133,2.1919926189061636,12.806240128771702
0.5708333333333333,-0.8950707325349995,-7.576326431214817,-2.131642856601004,-27.98578402886576,2.935732026189665,11.60071054863693
0.575,-1.0108827316690383,-7.561098604042833,-2.0884570420597988,-27.79487979216947,3.6546785212760953,10.364595489889227
0.5791666666666667,-1.1254020010483727,-7.543007628891816,-2.050514793767385,-27.484624651039574,4.341834036243923,9.106139590179122
0.5833333333333334,-1.238151656280324,-7.522208720418357,-2.0178742571622195,-27.05991725566842,4.991738033630231,7.833728785239727
0.5875,-1.3486810884577605,-7.498873639820957,-1.9905578719951555,-26.527063722584828,5.600419343376066,6.555932440095363
0.5916666666666667,-1.456570731383629,-7.473185120704024,-1.9685514093730656,-25.89351430220852,6.165244588063978,5.281551029301604
0.5958333333333333,-1.561435695387943,-7.445332267884002,-1.951802869606724,-25.16759136103545,6.684684676805285,4.019649543921947
0.6,-1.6629283141196676,-7.415507151958129,-1.9402213994463264,-24.358228495614004,7.158027822209573,2.7795528384955324
0.6041666666666666,-1.760739699769348,-7.383902684327323,-1.933676460435547,-23.47473255592335,7.585072231393424,1.5707853625870227
0.6083333333333333,-1.854600413634803,-7.350711705618801,-1.9319974978955448,-22.52657132770934,7.965834890045215,0.4029510096004266
0.6125,-1.944280346659138,-7.316127073014671,-1.934974323827288,-21.523183925839895,8.300311824991148,-0.7144382236182713
0.6166666666666667,-2.029587878196963,-7.280342411355683,-1.9423583538701523,-20.473807569078044,8.588318798157063,-1.772167210287427
0.6208333333333333,-2.110368338378735,-7.243553111727498,-1.953864745828489,-19.38731044362537,8.829431910764459,-2.761534070000816
0.625,-2.1865017518049275,-7.205957130988675,-1.9691753937734504,-18.27201922228624,9.023035377317573,-3.6745555067907483
0.6291666666666667,-2.257899826277658,-7.167755183858023,-1.9879426566933427,-17.13553787345538,9.168467311356526,-4.504143100774163
0.6333333333333333,-2.324502202505339,-7.129150032656664,-2.009793658440185,-15.984570294643511,9.265236288326085,-5.244240419242222
0.6375,-2.386272092365216,-7.090344748509043,-2.0343349926848298,-14.8247735663705,9.313268195429066,-5.889920218714714
0.6416666666666667,-2.4431915604106065,-7.0515399975078425,-2.061157698845739,-13.66067233089343,9.313140240287934,-6.437449478618114
0.6458333333333334,-2.495256792703549,-7.012930544417836,-2.0898424245715166,-12.495655750306236,9.266268741601598,-6.884334174186602
0.65,-2.5424737190402587,-6.974701229693901,-2.119964729339597,-11.33206232081037,9.17503553374448,-7.2293531443393535
0.6541666666666667,-2.584854319619984,-6.937022662720373,-2.151100492239317,-10.171344139134177,9.042856073646806,-7.472583095932768
0.6583333333333333,-2.622413890014536,-6.900046815637327,-2.1828313698725306,-9.01429689469239,8.874203299930944,-7.615410631971313
0.6625,-2.6551694824437693,-6.863902633940975,-2.214750229751172,-7.861342183016077,8.674603607124597,-7.660526370873938
0.6666666666666666,-2.683139680611959,-6.828691727548588,-2.246466476822396,-6.712847560365549,8.450617534172936,-7.611899297093734
0.6708333333333333,-2.7063457817343166,-6.794484189357404,-2.2776111930369014,-5.569464269365858,8.209809165884067,-7.47473189148141
0.675,-2.724814350201489,-6.76131462520417,-2.307842008623323,-4.432456432121268,7.960695396776061,-7.2553957407409895
0.6791666666666667,-2.7385809883386,-6.72917856726877,-2.336847613371261,-3.3039931529065685,7.712653904496022,-6.961345139505067
0.6833333333333333,-2.7476950609448174,-6.698029546478273,-2.364351806286902,-2.1873774254922727,7.475764989719194,-6.601006299753914
0.6875,-2.752225026703233,-6.667777167368598,-2.3901169824965325,-1.087191782019769,7.260570986322063,-6.183642290311391
0.6916666666666667,-2.752263980430826,-6.638286533108562,-2.41394696390608,-0.00934889462229197,7.077752222408787,-5.719195538291422
0.6958333333333333,-2.7479349966173547,-6.609379320062091,-2.435689086994283,1.0389561152331022,6.93773113115294,-5.218109541168713
0.7,-2.739395875066114,-6.580836725820597,-2.4552354703215604,2.049389172297829,6.850222617958603,-4.691131998546626
0.7041666666666667,-2.726842909158464,-6.552404420001664,-2.4725234073951703,3.0127118178359793,6.823753396543835,-4.149104897666273
0.7083333333333334,-2.7105133297041584,-6.523799504082185,-2.487534871775974,3.919099069033272,6.865179820674878,-3.6027514513929533
0.7125,-2.6906861454950146,-6.494719328737833,-2.500295169766154,4.758524210194518,6.979242082644486,-3.06247151764315
0.7166666666666667,-2.6676812215275603,-6.464851835968553,-2.510870813053098,5.521181752189063,7.168198264627205,-2.5381543888665536
0.7208333333333333,-2.6418565870922257,-6.433886927134994,-2.519366699208376,6.197912264480316,7.43157812005431,-2.0390126772667188
0.725,-2.613604096402929,-6.401528256216411,-2.525922688693976,6.780597765431284,7.766081020460006,-1.5734374765439496
0.7291666666666666,-2.58334363422333,-6.3675048243502905,-2.530709666906521,7.26251092310373,8.165623647868856,-1.1488747710108922
0.7333333333333333,-2.55151607730548,-6.331581775758735,-2.5339251843351502,7.638613660284,8.621531661973266,-0.7717241828710214
0.7375,-2.518575236281555,-6.293569839300503,-2.5357887711034,7.90580184574185,9.12286474997565,-0.4472608243799211
0.7416666666666667,-2.4849790503658595,-6.253332929467068,-2.536537015695924,8.06308461976694,9.656858360024321,-0.17957870220580993
0.7458333333333333,-2.451180379963907,-6.210793522246204,-2.5364184820908817,8.111680896468656,10.209457733007348,0.028448065210184937
0.75,-2.417617791467156,-6.16593554126015,-2.53568852739232,8.05502123922021,10.765915436653128,0.17518912765481848
0.7541666666666667,-2.3847067187783275,-6.1188046173251065,-2.5346040865304844,7.898657445318904,11.311421744410422,0.2602658068405371
0.7583333333333333,-2.352831327876647,-6.069505726238654,-2.533418509109359,7.65009381640339,11.831733860748741,0.2845385810701383
0.7625,-2.322337332499148,-6.018198366622513,-2.5323765487289225,7.318558890599779,12.31376630787385,0.2500704913047267
0.7666666666666667,-2.2935259222177304,-5.965089589893579,-2.5317096039190465,6.9147384675400225,12.746106414943757,0.16006675437022352
0.7708333333333334,-2.266648870859933,-5.91042530297579,-2.531631295402775,6.450492325871396,13.119428860269384,0.018794043905146007
0.775,-2.2419048101647103,-5.854480313902548,-2.5323334509412905,5.938574566853475,13.426797377578174,-0.16851732924369206
0.7791666666666667,-2.219436609102076,-5.797547597133314,-2.533982568776077,5.392368255032293,13.663852024616196,-0.39578828034873365
0.7833333333333333,-2.1993298059745885,-5.739927245616588,-2.5367168437056464,4.825632750596983,13.828884364014279,-0.6562259830966989
0.7875,-2.181612081633856,-5.6819155586154615,-2.5406438543434184,4.252253841775919,13.922804880270455,-0.9424825530652858
0.7916666666666666,-2.166253806272357,-5.623794685873611,-2.545839013266307,3.685986086759647,13.949009458044067,-1.2468381414932894
0.7958333333333333,-2.1531697101418303,-5.565823214120521,-2.552344865878009,3.14018307132643,13.913153220741684,-1.5614046268085657
0.8,-2.142221703261828,-5.508228042991492,-2.5601712864913235,2.6275216512005986,13.822841070966696,-1.8783409471953327
0.8041666666666667,-2.133222807433888,-5.451197842792957,-2.5692965691056537,2.159734998705581,13.6872480476485,-2.1900678274392584
0.8083333333333333,-2.1259420944180776,-5.394878304446314,-2.5796693623998688,1.7473711237944363,13.51668920319438,-2.4894703906116167
0.8125,-2.120110469017705,-5.33936928320727,-2.591211363638319,1.3995900960894097,13.322165097370634,-2.770080297228051
0.8166666666666667,-2.1154270923861964,-5.284723810645354,-2.603820660555374,1.1240103915620776,13.114913414859803,-3.026231260093379
0.8208333333333333,-2.111566206378896,-5.230948820752776,-2.617375589838231,0.926612641752097,12.905997574218848,-3.253183027885574
0.825,-2.108184112758784,-5.178007341065193,-2.6317389710731174,0.811702468826961,12.705955125019885,-3.4472114963727076
0.8291666666666667,-2.104926094230706,-5.125821870821133,-2.646762579947895,0.7819244467385819,12.524512858574179,-3.6056661299465156
0.8333333333333334,-2.101433116745498,-5.074278697407623,-2.662291736426317,0.8383145964500146,12.370361619242418,-3.7269975548212164
0.8375,-2.097348192891816,-5.0232329488419465,-2.6781698918751258,0.9803817248837311,12.250979655762366,-3.8107573077142254
0.8416666666666667,-2.092322305721644,-4.972514212741657,-2.6942431018063027,1.2062129208411363,12.172496664069612,-3.8575703834824675
0.8458333333333333,-2.0860198013466573,-4.921932563105892,-2.710364271844992,1.5126010499968654,12.13959591258363,-3.869080809285364
0.85,-2.0781231704017302,-4.871284827638021,-2.7263970663647434,1.8951914267825098,12.155456512288907,-3.847870684740449
0.8541666666666666,-2.0683371654499783,-4.820360907671726,-2.742219374852993,2.348641188420481,12.22174079191089,-3.797354037179921
0.8583333333333333,-2.056392248821423,-4.768949937025317,-2.757726244338764,2.86677999085332,12.338632955138253,-3.7216486765848833
0.8625,-2.042047420751098,-4.716846034853133,-2.772832204386951,3.4427587368778405,12.504936521323836,-3.6254304115649787
0.8666666666666667,-2.0250925144865017,-4.6638533692775335,-2.78747292378186,4.069177503503148,12.718239738143966,-3.5137726547781636
0.8708333333333333,-2.0053500410425102,-4.609790215245107,-2.801606140633606,4.738193626557975,12.975156967782315,-3.391972044419068
0.875,-1.9826766206963369,-4.554491692174033,-2.8152118105648745,5.441620883081628,13.271645537057827,-3.26536078350441
0.8791666666666667,-1.9569639745001943,-4.497810936642204,-2.828291436020416,6.171035087074235,13.603381327639047,-3.1391101093299523
0.8833333333333333,-1.9281393991613616,-4.439618608162893,-2.840866579907513,6.917898081319887,13.966158835034769,-3.018034532903375
0.8875,-1.8961656302239416,-4.379800812072292,-2.852976621749977,7.673704544980825,14.356271061744133,-2.9064100421912644
0.8916666666666667,-1.8610400068998665,-4.3182557040081,-2.8646758668016896,8.430149597777827,14.770825935405739,-2.8078188124110133
0.8958333333333334,-1.8227928770306807,-4.25488917232013,-2.8760301501897376,9.17931116860451,15.207967605112938,-2.7250280131315305
0.9,-1.7814852217600503,-4.189610060118624,-2.887113084675008,9.913837264951386,15.666986928361537,-2.6599042764649377
0.9041666666666668,-1.7372055371373325,-4.122325395866001,-2.898002093744033,10.627124309452082,16.148319420629047,-2.6133621765658894
0.9083333333333332,-1.690066075458038,-4.052936064171859,-2.9087743653768428,11.313470803031297,16.65343960659515,-2.5853451918745
0.9125,-1.6401986065978416,-3.981333272892497,-2.919502857895385,11.968192526446895,17.18466990704637,-2.574838204450079
0.9166666666666666,-1.5877498922118196,-3.907396068434613,-2.9302524808356853,12.587691452645311,17.7449290698923,-2.5799095056720938
0.9208333333333332,-1.532877070045099,-3.830990043452191,-2.941076558286604,13.169477320013268,18.337445995781913,-2.5977785882205215
0.925,-1.4757431403317376,-3.751967307640845,-2.9520136654053863,13.712143131206133,18.965456594722042,-2.624905708507666
0.9291666666666668,-1.416512751204549,-3.670167782060605,-2.96308491707608,14.215293390524932,19.631886139257134,-2.6571004009663666
0.9333333333333332,-1.3553484868362984,-3.5854219196091286,-2.9742917800176203,14.679423448380984,20.339006988355468,-2.689647105969872
0.9375,-1.292407841142084,-3.497554997541274,-2.9856144678610104,15.105754966611087,21.088061296284597,-2.717445082413556
0.9416666666666668,-1.2278410009196294,-3.406393116619333,-2.9970109562543072,15.496041653388753,21.878851421265388,-2.7351572143911875
0.9458333333333332,-1.1617894913598072,-3.3117709477793755,-3.008416629445008,15.852362294358228,22.70932052159105,-2.7373615657682526
0.95,-1.0943856798248948,-3.213541106408859,-3.0197445598255297,16.176914768378623,23.575161928923468,-2.718703291325228
0.9541666666666668,-1.02575308278586,-3.111584863541097,-3.0308864363553747,16.471823289367503,24.469498288261622,-2.6740503671626663
