2.422304352974344511e+03,0.000000000000000000e+00,4.951268325501074514e+02
0.000000000000000000e+00,2.436827474468935179e+03,4.962003734239266350e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
