frame,time,x,y,x_vel,y_vel,x_acc,y_acc,yaw,pitch,roll,yaw_vel,pitch_vel,roll_vel,yaw_acc,pitch_acc,roll_acc
68.0,0.2833333333333333,282.02777777777777,370.29700854700855,6.682901083423034,-6.317429930423098,64.64487729723633,-125.1334457067356,-16.698978783018745,19.773881973144228,4.009283483045566,0.6820993098989945,-7.93982018110564,-4.0408411551804555,466.1590474337299,255.4879878214897,350.7570336128055
69.0,0.2875,281.8525641025641,370.22008547008545,-4.134641327336552,-1.8152083876114964,-255.26921832554248,106.24211399613415,-16.41613506365296,19.911464789016406,4.2807051621586565,6.674463793086579,3.2466392577102936,6.404929810572353,141.40607352956317,60.51726750719989,135.04568903408463
70.0,0.2916666666666667,282.1068376068376,370.0,5.966335536009765,-5.16413916141987,237.01178532299272,-78.58012867088975,-16.451107901605653,19.740392220748447,3.672461183393184,-0.8206112015817072,-4.014088476146277,-14.27198510297414,-175.86626814899427,-250.79879798969776,-491.4925869246561
71.0,0.29583333333333334,282.15384615384613,370.0192307692308,1.0756816119944166,0.4400515685432887,-111.91127638417245,128.23891189904523,-16.55375702482364,18.978525623976907,3.5703836858708953,-2.3488871994462155,-17.433550728358817,-2.3358068706776223,-34.97105300141355,-380.14860503731313,-34.67174000344619
72.0,0.3,282.4230769230769,369.86752136752136,5.825246540183803,-3.2824801932783214,102.76457904259156,-80.54304241759398,-17.10298715546736,19.80852967910775,3.5064846219518304,-11.883489125103083,17.958490644674878,-1.382560403771895,-206.2966541237145,439.38322081334456,20.90805534327211
73.0,0.30416666666666664,282.3974358974359,369.8974358974359,-0.5589460805374069,0.6521037606282138,-139.16835826734433,85.76959090378307,-17.31423894722069,18.545412378553124,3.6224339858380024,-4.605056079279869,-27.534564111790353,2.5275682569174336,158.66181331345462,-341.17617378065665,314.1451575635141
74.0,0.30833333333333335,282.61538461538464,369.81410256410254,4.779358806117187,-1.827401896457305,117.06274168482561,-54.3726400803916,-17.621779009389726,18.15813556641905,3.610712598879286,-6.743991514128451,-8.492524571369126,-0.2570362170894996,-46.904336040483024,-85.24760753830436,95.34695690396518
75.0,0.3125,282.6923076923077,369.7542735042735,1.7062167852868604,-1.3270574996678384,-68.164804493679,11.098048106949102,-17.15881157500384,18.44491590294703,3.386837946218207,10.268996498680394,6.361022510368615,-4.965722972220321,377.3619942995949,290.6799337003646,39.44345125438634
76.0,0.31666666666666665,282.88461538461536,369.6709401709402,4.1871556878094855,-1.8144341313838217,54.01800267139193,-10.611753545094768,-17.529962063910958,18.37507099479359,3.6402628582244603,-8.081137379436274,-1.5207478230840263,5.517873721046301,-399.5413106871003,-256.700573972434,-103.4471919616364
77.0,0.32083333333333336,283.05128205128204,369.80555555555554,3.688863324943384,2.9794665316841216,-11.028794534855598,106.10426603646658,-17.764798569093916,18.546749572380293,4.094065418129391,-5.197678627963158,3.7997928512278016,10.044093719991194,63.820111423770065,262.9627667646172,401.1690015527618
78.0,0.325,283.34188034188037,369.482905982906,5.983826427398805,-6.643807283360419,47.256509438177154,-198.15670647613348,-17.583039119599007,19.976942600627183,3.950109710018845,3.742682020178958,29.44968059201169,-2.9642499575383257,184.09456644318416,713.4377263995511,45.98942916794746
79.0,0.32916666666666666,283.44871794871796,369.3247863247863,2.0954771270415073,-3.1013061480225903,-76.26478411513807,69.48143375116672,-17.583039119599007,19.976942600627183,3.950109710018845,0.0,0.0,0.0,-73.40771474783108,-73.40771474783108,-73.40771474783108
80.0,0.3333333333333333,283.75,369.3376068376068,6.194119497578475,0.2635795530881225,84.26482929505119,69.1793754048138,-18.387470883652046,19.886378579622658,4.104507816998544,-16.538477659021897,-1.861924286216737,3.17430235476215,-340.01795491001064,-38.27968335715233,65.26113329079463
81.0,0.3375,283.87393162393164,369.0769230769231,2.5958546080200313,-5.4602458996267815,-75.3687573688958,-119.89045415178374,-17.995308999818892,18.59527862916329,3.773407710115714,8.214168433713366,-27.04320051242994,-6.93517692176625,518.4654923585801,-220.03046809129202,201.14940545568834
82.0,0.3416666666666667,284.28632478632477,369.12820512820514,8.540474451183302,1.0620279110279083,123.1103677808674,135.0733181905111,-17.99706874950929,19.264079216264975,3.7087820559948046,-0.03644361410867383,13.850555363071882,-1.3383678446745997,-170.86641541810187,116.72700460848338,-197.8286729007444
83.0,0.3458333333333333,284.11538461538464,368.9059829059829,-3.6587452808955887,-4.756368865165604,-261.1079501083752,-124.53498572159683,-18.052623073507146,18.919544102306702,3.4656633941333923,-1.1890658564492456,-7.374312400443141,-5.203629152182408,-24.67033446044656,-157.05724784395852,-110.59668186222235
84.0,0.35,284.43589743589746,368.79487179487177,6.2484171525895915,-2.1661179462316937,193.14074109058748,50.497101006698564,-18.61645692259644,18.75038344908836,3.9255501948517684,-10.991975572843817,-3.2977973405917917,8.96552147043783,-191.1083279576876,-41.10985000425299,197.9643046080669
85.0,0.3541666666666667,284.6730769230769,368.5876068376068,5.17428506231022,-4.521672531929455,-23.433163195414142,-51.38855409115028,-19.089373949719647,19.52362418238104,3.491631902172108,-10.317112741307144,16.86894606032709,-9.46632007167139,14.722743142144687,607.8112080562953,33.28355484627255
86.0,0.35833333333333334,284.732905982906,368.46794871794873,1.433581450240955,-2.867162900479186,-89.63208388081104,39.64418501088514,-18.51604483471268,19.943264077747102,3.7620407108618297,13.737705163758925,10.055113209137359,6.479343871133332,576.3844666142434,488.14481300724486,402.4647670906655
87.0,0.3625,285.0790598290598,368.1816239316239,8.270526930174738,-6.841053139775809,163.35263161225524,-94.94670247591989,-19.086776638861366,19.53527226274028,3.2325443979433794,-13.636285739900478,-9.747998847325979,-12.651061266770954,-654.0367280925003,-561.1353149936739,-630.4971209847859
88.0,0.36666666666666664,285.0235042735043,368.19444444444446,-1.2900089069978515,0.29769436315436565,-221.9971749412969,165.76286154463244,-18.221214388159897,19.308506574902907,3.387521010380907,20.098494233392614,-5.265535628011859,3.5985817875745756,783.3269995410731,194.37015964665662,400.1963871847664
89.0,0.37083333333333335,285.4978632478632,367.85470085470087,11.211193939062353,-8.029638902301869,295.4585391119521,-196.81159898029,-19.430429126202764,20.01040230031657,3.1833138743337024,-28.579075499713465,16.588890540641202,-4.826314942306322,-1150.4655846294263,-82.94740855669265,-589.0831304298894
90.0,0.375,285.63675213675214,367.64957264957263,2.948326900064419,-4.354452037018015,-175.40375877164746,78.01669654328049,-19.8014140281392,19.967170747083742,3.2696992418088096,-7.875250314456618,-0.9177174095608308,1.833784579431087,439.4998420409726,587.1940282763765,645.6027850503903
91.0,0.37916666666666665,285.8247863247863,367.45299145299145,4.428704456421841,-4.630009204440773,34.866822621826806,-6.4901030398914274,-20.276970122259947,20.243704041754114,3.0393374028957827,-11.200608864427783,6.513093428696449,-5.425633036467831,-78.32102440211958,338.8837036605714,57.694991900009455
92.0,0.38333333333333336,286.29487179487177,367.3183760683761,10.048422507217921,-2.87750280888469,120.12560468115159,37.461112563100535,-19.351650105477304,21.32718836158287,3.1846949250184267,19.779395609329942,23.160273861699896,3.107123895203774,662.2203706301151,734.4891287329818,305.83830609145787
93.0,0.3875,285.93589743589746,367.10897435897436,-7.770161940741877,-4.532594465433889,-385.69129870733065,-35.8252055520167,-20.6501807992106,21.2000321741304,3.6296745815064835,-28.10728265985628,-2.7523530401895395,9.631785404191929,-1036.5287538055397,-487.7098640557465,-219.6496006866343
94.0,0.39166666666666666,286.4273504273504,366.9423076923077,10.24947789483054,-3.475909894769339,375.8078664278328,22.0376421289355,-20.58854569090179,20.745823926548667,3.14647165337288,1.2854284970144854,-9.472721652330035,-10.07741903448552,612.9984932655159,388.6323299444161,376.0210882605654
95.0,0.3958333333333333,286.4850427350427,366.63461538461536,1.232719180237762,-6.574502294600182,-192.6622777915676,-66.20803423883251,-21.296575242079985,20.560688370332855,2.6591474310137055,-15.128561203813167,-3.9558159522468745,-10.412721208872139,-350.71989209279934,-111.99036438924037,-249.95591427275554
96.0,0.4,286.0854700854701,366.54487179487177,-8.300582761165366,-1.864302010529227,-198.04148716492858,97.84805672113096,-20.27650354264159,20.209774545166056,3.0276258348917886,21.190613453065872,-7.2897613261306375,7.654641753792424,754.4818580027558,162.8404927176808,473.2903063217699
97.0,0.4041666666666667,286.62820512820514,366.21581196581195,9.346383261073395,-5.6667048118316306,303.89655145135316,-65.48077993058716,-20.503460407716915,21.41053573720123,2.873063916975082,-3.908400375321388,20.678182579161092,-2.661694581459585,-432.2274853175617,-8.824518347268274,-410.75809556798254
98.0,0.4083333333333333,286.8376068376068,365.8333333333333,3.1077197314750444,-5.676345223817671,-92.58767659712078,-0.14307284612990617,-20.374942854690385,21.58332261897752,2.8039967374649457,1.9073222301892188,2.5643210046876823,-1.0250223705158634,86.31083263633667,96.06131681766335,42.79206098383264
99.0,0.4125,286.6709401709402,365.56410256410254,-2.2668041566948816,-3.6617605608157007,-73.09795853977377,27.400013328645965,-20.502953658879413,21.376549663488817,2.861153395282087,-1.741052538225655,-2.8122827699638964,0.7773776971362726,-49.620906541352646,-64.19052139384476,-15.368177786157947
100.0,0.4166666666666667,286.6688034188034,365.3290598290598,-0.03190605687680375,-3.509666256405973,33.37157579455295,2.2710774186716582,-21.01591765565727,21.535028644698315,2.7422357207230856,-7.659596157758819,2.366413633671623,-1.7756828332265924,-88.37589821598412,61.33282707170858,-0.5171007637912363
101.0,0.42083333333333334,286.86538461538464,365.18589743589746,3.0001903011955338,-2.1849211976088005,46.27536226243159,20.21804397409684,-20.237431061883054,21.953809205478763,2.854680153121139,11.881135982845555,6.391360916676098,1.7161086684334454,298.2274808886646,214.443425263281,143.09048462216597
102.0,0.425,286.7307692307692,364.89102564102564,-2.3533391942130133,-5.154933473037366,-93.59012586052988,-51.92160104900399,-21.348557387648512,21.571697024922827,3.016266522847734,-19.424652981649714,-6.680065385227214,2.824844561523061,-547.2861841637631,-324.48596270001536,-158.3216184160628
103.0,0.42916666666666664,286.8354700854701,364.79273504273505,1.9969587903817076,-1.8746960072967371,82.9732080596321,62.56395003140306,-21.914962620528343,20.89093823702285,2.5848198847485637,-10.803043699587123,-12.9841083867982,-8.228979209332547,164.43990349688167,122.8404694525169,213.53502049004578
104.0,0.43333333333333335,286.8226495726496,364.52991452991455,-0.25343045892450766,-5.195324407958587,-44.48474005647092,-65.64077360088604,-21.67211418384872,21.9248568044126,2.7733359617245092,4.800524879037652,20.43806364790951,3.7265058404122717,308.44472456817624,617.5609574468708,287.2139718156556
105.0,0.4375,286.482905982906,364.29059829059827,-6.816949699745037,-4.801876518060215,-131.69690869443784,7.89452562425755,-20.735869142642535,21.903110415498332,2.8467570836643556,18.785741792376744,-0.4363409460985819,1.4731936385923263,280.61315390882817,-105.07762910614538,-66.7628481750741
106.0,0.44166666666666665,286.30128205128204,364.2564102564103,-3.9129357466771957,-0.7365526111381995,62.56455250255932,87.58400445901378,-21.46974281540218,21.34611739323222,3.4633119436299613,-15.810694670083187,-11.999948949388989,13.283158941531815,-745.3512966666061,-663.2519663708932,-118.54854667887597
107.0,0.44583333333333336,286.5235042735043,364.0064102564103,4.770879045256503,-5.367238925913414,186.43243510675697,-99.41599936942427,-20.841184469998694,21.824015171984456,3.2585247613583346,13.494491274629299,10.25996624290624,-4.396566944865602,629.151738934366,559.7098643059447,245.0494025285414
108.0,0.45,286.6068376068376,363.71794871794873,1.7849043949549024,-6.178515213307024,-63.956151318581604,-17.376607330702555,-21.600826605309077,22.691418527279524,2.861214219218901,-16.270663030904846,18.578784732781763,-8.50993599392101,-637.5354568376498,108.89973286438627,-471.3095872813185
109.0,0.45416666666666666,286.6602564102564,363.45940170940173,1.0902852095842759,-5.276980414385854,-14.177274211204619,18.400450670577072,-21.414378227292787,22.300881012605117,2.570024924872915,3.8054373346467414,-7.970925007415639,-5.943214008849339,409.7560015164621,169.39880774727555,210.78467133008357
110.0,0.4583333333333333,286.4188034188034,363.1025641025641,-4.788376420768581,-7.076627099720358,-116.58271271382341,-35.68970382977184,-21.060118498231216,23.056419820057613,2.547500415359313,7.025503901435308,14.983472305769027,-0.4466949429587079,63.85876906692555,221.67726630409928,-84.32618628391725
111.0,0.4625,286.3205128205128,362.9230769230769,-1.964483670178316,-3.587318006412972,56.43969302606895,69.73902746773061,-21.71187580188319,22.925269629306456,2.839027065677369,-13.0263382481246,-2.6212314560312056,5.826593325624705,-400.7658631128231,-192.80434151237858,-23.962009481526547
112.0,0.4666666666666667,286.1666666666667,362.7735042735043,-3.0181080554038164,-2.934271720531581,-20.669689588726285,12.811267663807929,-22.351171910917515,22.05041752081621,3.1571373880554123,-12.541520787023092,-17.162588273491682,6.240593622096689,9.511004650882134,-81.14372188472161,377.97293482285784
113.0,0.4708333333333333,285.86752136752136,362.5854700854701,-5.956016390172051,-3.7437817309648365,-58.494083793715745,-16.117434918496194,-22.0424729569953,20.90077502289924,2.5016047126969827,6.146230726147843,-22.889510816298838,-13.051728942033034,372.07522440069357,-206.0296397629918,-10.158301475305546
114.0,0.475,285.5747863247863,362.2307692307692,-5.786171285839118,-7.010981266053377,3.357141176367646,-64.5791359941376,-21.668473661430163,22.344971353544963,2.9752522599486246,7.392432298861168,28.54583879477605,9.362069576330477,24.632294408728548,442.7483905234217,63.56394588417674
115.0,0.4791666666666667,284.80982905982904,361.89102564102564,-14.683370629441933,-6.521385279556558,-170.78192666546454,9.39780515558809,-21.868103117631982,22.45558746579897,2.930660561690509,-3.8318915686472717,2.1232785780578993,-0.8559385765905827,-215.45113035918777,-101.14151538959331,-158.32765070884986
116.0,0.48333333333333334,284.9508547008547,361.6880341880342,2.5168686823722037,-3.622765527657144,306.9707277227903,51.731339227417365,-21.542964251057622,22.842540559535507,3.543965486958597,5.802716617712425,6.905908146132738,10.94558371035012,171.94776378834302,191.63629835798693,263.7319317518802
117.0,0.4875,284.47008547008545,361.4188034188034,-7.111768965173852,-3.9825906204974575,-142.4314245093443,-5.322705290557335,-22.93053980622947,22.24278560296571,3.123883581751085,-20.525682881818614,-8.871862868632004,-6.214052949074706,-389.46230848400785,-217.07341545336118,-177.7578168427841
118.0,0.49166666666666664,284.46794871794873,361.21153846153845,-0.02896859495907122,-2.809953711070752,96.02366674853037,15.89779323462734,-21.310296625739504,22.350586267793886,3.2681459145667966,21.96612682593925,1.4614862164210438,1.9558080768329513,576.074315475304,298.08670128718126,304.78837225200436
119.0,0.49583333333333335,283.88675213675214,361.0726495726496,-8.904375069582038,-2.1278837482451793,-135.97799901425674,10.449832241254033,-23.171323968450324,23.10293183386605,2.9905911776208756,-28.51235883068519,11.526508102389437,-4.252350340769944,-773.3689147064373,-159.94292414200402,-401.6870745608915
120.0,0.5,283.9978632478632,360.54273504273505,1.8061504568441622,-8.613948332643664,174.10338515340126,-105.43327661011256,-22.660250815231645,22.929661336422242,3.2353692604038997,8.307675082502211,-2.8165732930424032,3.97895441439688,598.5226896600249,417.6940930901432,528.1578023497659
121.0,0.5041666666666667,283.37179487179486,360.27777777777777,-11.093456919749688,-4.6948418363448665,-228.57126183658875,69.44359552806202,-23.49729157651735,22.85823625030929,2.6989124932845074,-14.831727620089092,-1.2655983692377668,-9.505607155435305,-410.0126708874167,-169.6311468162461,-315.63785468110746
122.0,0.5083333333333333,282.54059829059827,360.35042735042737,-16.289329395902293,1.4237460140381593,-101.82582577674725,119.90868969789662,-22.69971783196531,22.616732081238382,3.2306384164525705,15.630407699497704,-4.732864703096318,10.420469605825074,596.9800256023146,197.9119119356072,494.8785496579372
123.0,0.5125,282.29273504273505,360.12820512820514,-5.209947740677264,-4.670987629573338,232.88244594694382,-128.10791454683817,-23.411757484051194,22.440698280033416,2.737881601377332,-14.966677829964492,-3.700132685168148,-10.357474444219484,-643.1337360410006,-406.31721754382755,-546.2508420544921
124.0,0.5166666666666667,281.87606837606836,359.8247863247863,-9.147435327042235,-6.661209315077012,-86.44299131352855,-43.693017971090455,-23.70026358398048,21.93257429351371,2.908490444555587,-6.333818137344502,-11.155275131538437,3.745520062066815,189.52446174160198,83.67494325399605,410.8046881059952
125.0,0.5208333333333334,281.5662393162393,359.46794871794873,-6.765746695044017,-7.792273779809333,52.00900780403624,-24.699089453929673,-24.219369991399482,22.667387564775936,2.60020131970645,-11.335742561750747,16.046139972345095,-6.73211908759292,-109.22717727626897,488.71183258085995,-8.697710083305529
126.0,0.525,280.69017094017096,359.52991452991455,-19.47764717054168,1.3776872388921697,-282.62395846310534,203.87594184309623,-24.15355144939223,21.8823468448837,2.6671827409662323,1.4633450693085215,-17.453827320181546,1.4891993889043855,284.5623923801625,-136.02351088048542,285.13721202744006
127.0,0.5291666666666667,280.38247863247864,359.4807692307692,-6.553203224023825,-1.046692181615379,275.2636501518553,-51.63421586286081,-23.851516676939827,20.888673930845158,2.3186140283721546,6.4327095449574605,-21.163156767682274,-7.423785236287052,105.8370797353048,-481.89721055626393,-189.27730565557536
128.0,0.5333333333333333,279.5149572649573,359.2542735042735,-15.681057838400633,-4.094069287858334,-164.99238117616758,-55.08348087718658,-24.21567123959556,21.423580596681887,2.731957286141439,-6.582349407066846,9.66881356374803,7.47146960853789,-235.2563289363145,58.49485233398132,18.776317503008737
129.0,0.5375,279.14957264957263,359.11965811965814,-6.083947287577765,-2.241454263843842,159.79959813797078,30.847527990234457,-24.14341064318095,21.1425168567944,3.057977125815554,1.2031969629937211,-4.6799369922152705,5.428492158034205,129.63559965593421,31.67669454009806,199.9901579999428
130.0,0.5416666666666666,278.2606837606838,359.0042735042735,-13.79190902077178,-1.7902958825044997,-119.59594532978173,7.000127268064976,-23.975080531820897,21.295003125965906,3.146521411501811,2.6117927790011026,2.365961345246676,1.3738440740558913,21.855628509091066,18.041333144205627,2.6477431092304555
131.0,0.5458333333333333,277.85470085470087,358.8354700854701,-6.133974029537553,-2.550441833333827,115.70333051927811,-11.48500454657444,-24.602072465855052,20.076564867139695,2.6247960335326423,-9.473187622970826,-18.409318535567976,-7.882720853149078,-182.59132303537584,-317.6068474198583,-158.56104560950862
132.0,0.55,277.1965811965812,358.45512820512823,-9.892217022215354,-5.716930616734276,-56.490267152949436,-47.5955912535761,-25.09733445381387,21.118674922597847,2.728163951826691,-7.44429832371217,15.663988611247557,1.553726390457392,30.496298073908967,377.83767673042183,165.74588702880212
133.0,0.5541666666666667,276.55128205128204,358.1517094017094,-11.240560272459641,-5.285296551951634,-23.486988449844116,7.51869695811689,-24.424389022534463,21.247401204161804,2.812230361670759,11.722134974882096,2.2423019418358505,1.4643650989240022,333.86290725839484,168.73230797422252,155.18131223121094
134.0,0.5583333333333333,276.0235042735043,357.96367521367523,-9.7726018110977,-3.481736677637945,27.18146561328391,33.39563209416249,-24.966042181745852,22.067570704183424,2.652191215110741,-10.029525432055722,15.186675678287648,-2.963366248772809,-402.7648090494793,64.15119805779133,-271.9242110940047
135.0,0.5625,275.46367521367523,357.5662393162393,-10.85361725858682,-7.705239733195753,-20.958054448352144,-81.88264765943893,-25.843050452762583,22.295498854291793,2.8944348875607417,-17.002890327160507,4.418929064685227,4.696469498903255,-135.1952569218995,280.11764007681614,285.498421216874
136.0,0.5666666666666667,274.5534188034188,357.758547008547,-17.318709100808334,3.658882204395883,-123.00604935471274,216.215914335417,-25.6005087750363,22.192117864541103,2.6084326942287572,4.614643427976813,-1.9669460910926226,-5.441531345123434,411.29924970994415,286.0766937165352,219.96858331765637
137.0,0.5708333333333333,273.77564102564105,356.7521367521368,-14.628403792008402,-18.928511500098253,50.599121632598035,-424.82252020938614,-25.660121810698325,23.231254451468175,2.4018457621170053,-1.1211988589119364,19.544026613938414,-3.885476221392376,-107.87942193413942,280.79105864126007,-159.8698060860322
138.0,0.575,272.9508547008547,357.0940170940171,-15.908453538845771,6.594177632681225,-24.6895605722463,492.28085148040066,-26.081417466871624,24.004305984864146,3.0505677844748527,-8.125937798600617,14.910594456507985,12.512530630256137,-135.10719155369563,309.2207417100348,262.966959588956
139.0,0.5791666666666667,272.37179487179486,356.4294871794872,-11.220331503579876,-12.87646899488335,90.84084359698737,-377.27899395999543,-24.8047045875033,24.025107122296987,2.7433525557636758,24.73862116227518,0.4030596597020864,-5.952850700564557,636.8102702939906,165.2647517109344,42.10749287462367
140.0,0.5833333333333334,271.2435897435897,356.5021367521368,-20.68766872893902,1.3321604863336012,-173.60064350617853,260.54075845878094,-25.838821742776357,23.818930605196016,2.708033094606218,-18.96239664256509,-3.780616998485909,-0.6476457993703257,-801.3367045249031,-522.9514888043162,-465.5028310343215
141.0,0.5875,270.1837606837607,356.2264957264957,-20.40647859598866,-5.30733011871536,5.4141754052114175,-127.84007162631936,-24.868688892835635,24.71344357321854,3.7012661787264043,18.679422925782216,17.22339991199187,19.124206383995382,724.7744135827455,696.7394185138498,733.3384966635971
142.0,0.5916666666666667,269.22222222222223,355.9252136752137,-18.887026840869652,-5.917935076805735,29.845843125633035,-11.99381272192596,-25.045964900296624,25.69695885250445,3.8116184409440637,-3.482145379604259,19.318706657409717,2.167595183993863,-435.3087808363885,12.557135758107227,-324.3337071010146
143.0,0.5958333333333333,268.30982905982904,355.85470085470087,-18.173700512408605,-1.4045248639565415,14.208544732035675,89.90133736076774,-25.077823945860935,25.696507445620966,3.80927166854554,-0.6345912886701843,-0.008991445626554054,-0.04674469351533163,56.71962195089141,69.18076771207063,68.4287714797647
144.0,0.6,267.40811965811963,356.0064102564103,-17.881494380430762,3.0084978696934797,5.794641041763313,87.5131622925081,-25.971128178500418,25.62949303846051,3.6314040289374394,-17.714814313431845,-1.3289400584888025,-3.527233044352478,-338.71212993319307,-13.769395774329379,-57.363000985434304
145.0,0.6041666666666666,266.7521367521368,355.7713675213675,-13.119920874420057,-4.700948847513394,95.23337737436151,-154.1920223725396,-26.121049635238965,25.34318702567532,3.4482495725433426,-2.998489185995549,-5.726234935930741,-3.663162490625602,294.33239719092734,239.77638959029517,281.03866486261336
146.0,0.6083333333333333,265.78418803418805,355.6837606837607,-18.285319392904658,-1.6549626823595454,-97.5784769902762,57.54109578680915,-26.760563927145085,23.65192201608383,2.9423504365759343,-12.080932457467313,-31.949338126053913,-9.556836132147803,-171.57456072543275,-546.9045102787588,-123.8923781561606
